Step,GAN_A-202102240258 - accuracy
9138,0.8125
9139,0.8125
9140,0.78125
9141,0.84375
9142,0.875
9143,0.84375
9144,0.75
9145,0.53125
9146,0.71875
9147,0.75
9148,0.8125
9149,0.90625
9150,0.78125
9151,0.84375
9152,0.78125
9153,0.75
9154,0.8125
9155,0.71875
9156,0.84375
9157,0.75
9158,0.78125
9159,0.8125
9160,0.84375
9161,0.71875
9162,0.78125
9163,0.84375
9164,0.6875
9165,0.8125
9166,0.6875
9167,0.65625
9168,0.75
9169,0.8125
9170,0.9375
9171,0.8125
9172,0.65625
9173,0.6875
9174,0.84375
9175,0.75
9176,0.84375
9177,0.65625
9178,0.8125
9179,0.8125
9180,0.90625
9181,0.875
9182,0.75
9183,0.8125
9184,0.78125
9185,0.875
9186,0.75
9187,0.78125
9188,0.875
9189,0.75
9190,0.75
9191,0.84375
9192,0.875
9193,0.75
9194,0.84375
9195,0.90625
9196,0.75
9197,0.90625
9198,0.8125
9199,0.75
9200,0.78125
9201,0.6875
9202,0.75
9203,0.600000024
9204,0.96875
9205,0.625
9206,0.875
9207,0.875
9208,0.78125
9209,0.90625
9210,0.75
9211,0.875
9212,0.84375
9213,0.875
9214,0.84375
9215,0.9375
9216,0.84375
9217,0.84375
9218,0.8125
9219,0.75
9220,0.71875
9221,0.6875
9222,0.8125
9223,0.84375
9224,0.875
9225,0.78125
9226,0.75
9227,0.875
9228,0.8125
9229,0.75
9230,0.8125
9231,0.90625
9232,0.78125
9233,0.875
9234,0.84375
9235,0.8125
9236,0.84375
9237,0.875
9238,0.875
9239,0.71875
9240,0.90625
9241,0.90625
9242,0.78125
9243,0.6875
9244,0.78125
9245,0.875
9246,0.75
9247,0.71875
9248,0.84375
9249,0.78125
9250,0.8125
9251,0.8125
9252,0.78125
9253,0.90625
9254,0.75
9255,1
9256,0.8125
9257,0.84375
9258,0.9375
9259,0.8125
9260,0.875
9261,0.84375
9262,0.9375
9263,0.875
9264,0.71875
9265,0.8125
9266,0.8125
9267,0.9375
9268,0.875
9269,0.84375
9270,0.875
9271,0.78125
9272,0.875
9273,0.75
9274,0.84375
9275,0.6875
9276,0.875
9277,0.8125
9278,0.875
9279,0.84375
9280,0.875
9281,0.90625
9282,0.875
9283,0.84375
9284,0.8125
9285,0.9375
9286,0.875
9287,0.8125
9288,0.6875
9289,0.90625
9290,0.875
9291,0.78125
9292,0.8125
9293,0.78125
9294,0.9375
9295,0.875
9296,0.78125
9297,0.78125
9298,0.8125
9299,0.75
9300,0.84375
9301,0.75
9302,0.78125
9303,0.78125
9304,0.9375
9305,0.84375
9306,0.9375
9307,0.84375
9308,0.8125
9309,0.84375
9310,0.875
9311,0.8125
9312,0.78125
9313,0.84375
9314,0.71875
9315,0.875
9316,0.75
9317,0.9375
9318,0.9375
9319,0.90625
9320,0.75
9321,0.78125
9322,0.8125
9323,0.78125
9324,0.84375
9325,0.78125
9326,0.90625
9327,0.8125
9328,0.8125
9329,0.75
9330,0.75
9331,0.8125
9332,0.90625
9333,0.71875
9334,0.78125
9335,0.6875
9336,0.71875
9337,0.875
9338,0.84375
9339,0.84375
9340,0.8125
9341,0.84375
9342,0.84375
9343,0.75
9344,0.96875
9345,0.78125
9346,0.8125
9347,0.71875
9348,0.78125
9349,0.6875
9350,0.9375
9351,0.8125
9352,0.84375
9353,0.875
9354,0.78125
9355,0.84375
9356,0.8125
9357,0.84375
9358,0.78125
9359,0.84375
9360,0.9375
9361,0.78125
9362,0.75
9363,0.71875
9364,0.875
9365,0.875
9366,0.75
9367,0.875
9368,0.78125
9369,0.8125
9370,0.9375
9371,0.90625
9372,0.8125
9373,0.78125
9374,0.90625
9375,0.71875
9376,0.6875
9377,0.78125
9378,0.71875
9379,0.6875
9380,0.78125
9381,0.75
9382,0.71875
9383,0.6875
9384,0.90625
9385,0.75
9386,0.8125
9387,0.875
9388,0.8125
9389,0.75
9390,0.71875
9391,0.875
9392,0.8125
9393,0.84375
9394,0.8125
9395,0.875
9396,0.875
9397,0.875
9398,0.8125
9399,0.78125
9400,0.875
9401,0.8125
9402,0.8125
9403,0.78125
9404,0.84375
9405,0.78125
9406,0.6875
9407,0.90625
9408,0.75
9409,0.875
9410,0.90625
9411,0.59375
9412,0.8125
9413,0.84375
9414,0.8125
9415,0.78125
9416,0.875
9417,0.78125
9418,0.84375
9419,0.875
9420,0.71875
9421,0.84375
9422,0.90625
9423,0.78125
9424,0.78125
9425,0.84375
9426,0.8125
9427,0.875
9428,0.8125
9429,0.8125
9430,0.90625
9431,0.78125
9432,0.84375
9433,0.9375
9434,0.78125
9435,0.875
9436,0.8125
9437,0.71875
9438,0.8125
9439,0.84375
9440,0.84375
9441,0.875
9442,0.875
9443,0.8125
9444,0.78125
9445,0.71875
9446,0.8125
9447,0.875
9448,0.71875
9449,0.84375
9450,0.84375
9451,0.84375
9452,0.6875
9453,0.875
9454,0.875
9455,0.71875
9456,0.9375
9457,0.8125
9458,0.78125
9459,0.71875
9460,0.9375
9461,0.71875
9462,0.8125
9463,0.84375
9464,0.8125
9465,0.8125
9466,0.75
9467,0.71875
9468,0.8125
9469,0.71875
9470,0.8125
9471,0.875
9472,0.875
9473,0.9375
9474,0.875
9475,0.9375
9476,0.75
9477,0.9375
9478,0.8125
9479,0.8125
9480,0.8125
9481,0.6875
9482,0.8125
9483,0.71875
9484,0.71875
9485,0.71875
9486,0.75
9487,0.78125
9488,0.875
9489,0.71875
9490,0.75
9491,0.875
9492,0.78125
9493,0.59375
9494,0.71875
9495,0.75
9496,0.8125
9497,0.8125
9498,0.75
9499,0.75
9500,0.78125
9501,0.84375
9502,0.8125
9503,0.8125
9504,0.78125
9505,0.75
9506,0.71875
9507,0.875
9508,0.65625
9509,0.90625
9510,0.84375
9511,0.96875
9512,0.71875
9513,0.78125
9514,0.8125
9515,0.75
9516,0.75
9517,0.90625
9518,0.8125
9519,0.8125
9520,0.8125
9521,0.6875
9522,0.78125
9523,0.71875
9524,0.75
9525,0.78125
9526,0.8125
9527,0.84375
9528,0.84375
9529,0.75
9530,0.84375
9531,0.8125
9532,0.65625
9533,0.875
9534,0.75
9535,0.84375
9536,0.78125
9537,0.75
9538,0.875
9539,0.90625
9540,0.6875
9541,0.875
9542,0.71875
9543,0.84375
9544,0.78125
9545,0.71875
9546,0.875
9547,0.875
9548,0.8125
9549,0.84375
9550,0.78125
9551,0.84375
9552,0.6875
9553,0.8125
9554,0.875
9555,0.9375
9556,0.84375
9557,1
9558,0.875
9559,0.75
9560,0.8125
9561,0.8125
9562,0.84375
9563,0.875
9564,0.84375
9565,0.75
9566,0.9375
9567,0.8125
9568,0.78125
9569,0.84375
9570,0.84375
9571,0.875
9572,0.8125
9573,0.8125
9574,0.875
9575,0.90625
9576,0.6875
9577,0.875
9578,0.78125
9579,0.78125
9580,0.875
9581,0.875
9582,0.6875
9583,0.8125
9584,0.8125
9585,0.875
9586,0.71875
9587,0.84375
9588,0.8125
9589,0.84375
9590,0.84375
9591,0.78125
9592,0.875
9593,0.8125
9594,0.71875
9595,0.84375
9596,0.9375
9597,0.875
9598,0.75
9599,0.78125
9600,0.65625
9601,0.78125
9602,0.9375
9603,0.875
9604,0.84375
9605,0.71875
9606,0.78125
9607,0.71875
9608,0.96875
9609,0.84375
9610,0.84375
9611,0.875
9612,0.75
9613,0.6875
9614,0.84375
9615,0.71875
9616,0.8125
9617,0.8125
9618,0.6875
9619,0.875
9620,0.84375
9621,0.71875
9622,0.90625
9623,0.71875
9624,0.875
9625,0.78125
9626,0.78125
9627,0.75
9628,0.875
9629,0.75
9630,0.8125
9631,0.9375
9632,0.75
9633,0.75
9634,0.78125
9635,0.78125
9636,0.875
9637,0.8125
9638,0.8125
9639,0.71875
9640,0.8125
9641,0.9375
9642,0.84375
9643,0.84375
9644,0.90625
9645,0.71875
9646,0.84375
9647,0.875
9648,0.84375
9649,0.84375
9650,0.78125
9651,0.6875
9652,0.9375
9653,0.8125
9654,0.75
9655,0.78125
9656,0.75
9657,0.90625
9658,0.75
9659,0.96875
9660,0.875
9661,0.8125
9662,0.78125
9663,0.78125
9664,0.71875
9665,0.6875
9666,0.78125
9667,0.75
9668,0.71875
9669,0.84375
9670,0.78125
9671,0.78125
9672,0.75
9673,0.84375
9674,0.90625
9675,0.71875
9676,0.90625
9677,0.875
9678,0.90625
9679,0.84375
9680,0.875
9681,0.8125
9682,0.625
9683,0.875
9684,0.78125
9685,0.90625
9686,0.625
9687,0.8125
9688,0.78125
9689,0.78125
9690,0.75
9691,0.8125
9692,0.5625
9693,0.8125
9694,0.8125
9695,0.8125
9696,0.875
9697,0.78125
9698,0.90625
9699,0.75
9700,0.78125
9701,0.84375
9702,0.90625
9703,0.84375
9704,0.90625
9705,0.71875
9706,0.75
9707,0.8125
9708,0.90625
9709,0.9375
9710,0.6875
9711,0.875
9712,0.6875
9713,0.875
9714,0.6875
9715,0.78125
9716,0.8125
9717,0.78125
9718,0.875
9719,0.78125
9720,0.90625
9721,0.90625
9722,0.75
9723,0.96875
9724,0.96875
9725,0.6875
9726,0.875
9727,0.84375
9728,0.75
9729,0.84375
9730,0.75
9731,0.8125
9732,0.84375
9733,0.71875
9734,0.78125
9735,0.625
9736,0.75
9737,0.78125
9738,0.90625
9739,0.75
9740,0.90625
9741,0.9375
9742,0.84375
9743,0.8125
9744,0.84375
9745,0.8125
9746,0.78125
9747,0.78125
9748,0.8125
9749,0.90625
9750,0.90625
9751,0.6875
9752,0.8125
9753,0.78125
9754,0.8125
9755,0.75
9756,0.75
9757,0.75
9758,0.9375
9759,0.84375
9760,0.8125
9761,0.8125
9762,0.90625
9763,0.78125
9764,0.875
9765,0.875
9766,0.84375
9767,0.71875
9768,0.8125
9769,0.78125
9770,0.8125
9771,0.84375
9772,0.96875
9773,0.84375
9774,0.90625
9775,0.8125
9776,0.84375
9777,0.875
9778,0.8125
9779,0.875
9780,0.8125
9781,0.75
9782,0.8125
9783,0.84375
9784,0.75
9785,0.875
9786,0.84375
9787,0.8125
9788,0.84375
9789,0.75
9790,0.78125
9791,0.84375
9792,0.84375
9793,0.78125
9794,0.78125
9795,0.8125
9796,0.875
9797,0.65625
9798,0.75
9799,0.71875
9800,0.84375
9801,0.78125
9802,0.78125
9803,0.78125
9804,0.75
9805,0.875
9806,0.8125
9807,0.875
9808,0.75
9809,0.90625
9810,0.75
9811,0.875
9812,0.75
9813,0.8125
9814,0.75
9815,0.96875
9816,0.8125
9817,0.84375
9818,0.78125
9819,0.84375
9820,0.78125
9821,0.71875
9822,0.71875
9823,0.6875
9824,0.84375
9825,0.84375
9826,0.71875
9827,0.8125
9828,0.90625
9829,0.78125
9830,0.71875
9831,0.78125
9832,0.78125
9833,0.875
9834,0.8125
9835,0.875
9836,0.84375
9837,0.96875
9838,0.84375
9839,0.78125
9840,0.71875
9841,0.84375
9842,0.90625
9843,0.875
9844,0.84375
9845,0.78125
9846,0.75
9847,0.875
9848,0.875
9849,0.875
9850,0.8125
9851,0.6875
9852,0.75
9853,0.75
9854,0.78125
9855,0.75
9856,0.8125
9857,0.90625
9858,0.75
9859,0.78125
9860,0.84375
9861,0.75
9862,0.8125
9863,0.6875
9864,0.8125
9865,0.625
9866,0.84375
9867,0.75
9868,0.78125
9869,0.625
9870,0.75
9871,0.875
9872,0.6875
9873,0.84375
9874,0.84375
9875,0.75
9876,0.75
9877,0.84375
9878,0.78125
9879,0.8125
9880,0.90625
9881,0.875
9882,0.875
9883,0.84375
9884,0.90625
9885,0.8125
9886,0.75
9887,0.8125
9888,0.78125
9889,0.625
9890,0.78125
9891,0.84375
9892,0.84375
9893,0.90625
9894,0.84375
9895,0.84375
9896,0.71875
9897,0.78125
9898,0.75
9899,0.8125
9900,0.8125
9901,0.65625
9902,0.875
9903,0.875
9904,0.84375
9905,0.71875
9906,0.65625
9907,0.6875
9908,0.8125
9909,0.71875
9910,0.8125
9911,1
9912,0.875
9913,0.8125
9914,0.78125
9915,0.84375
9916,0.65625
9917,0.8125
9918,0.65625
9919,0.78125
9920,0.90625
9921,0.9375
9922,0.6875
9923,0.71875
9924,0.75
9925,0.84375
9926,0.84375
9927,0.84375
9928,0.84375
9929,0.71875
9930,0.78125
9931,0.75
9932,0.6875
9933,0.90625
9934,0.75
9935,0.78125
9936,0.8125
9937,0.8125
9938,0.71875
9939,0.90625
9940,0.75
9941,0.84375
9942,0.6875
9943,0.875
9944,0.8125
9945,0.75
9946,0.84375
9947,0.71875
9948,0.84375
9949,0.8125
9950,0.6875
9951,0.90625
9952,0.875
9953,0.8125
9954,0.78125
9955,0.9375
9956,0.875
9957,0.8125
9958,0.875
9959,0.71875
9960,0.875
9961,0.9375
9962,0.75
9963,0.78125
9964,0.71875
9965,0.90625
9966,0.84375
9967,0.8125
9968,0.8125
9969,0.875
9970,0.84375
9971,0.71875
9972,0.75
9973,0.84375
9974,0.8125
9975,0.84375
9976,0.8125
9977,0.8125
9978,0.8125
9979,0.875
9980,0.71875
9981,0.8125
9982,0.78125
9983,0.75
9984,0.75
9985,0.9375
9986,0.71875
9987,0.6875
9988,0.78125
9989,0.6875
9990,0.8125
9991,0.6875
9992,0.875
9993,0.84375
9994,0.71875
9995,0.90625
9996,0.8125
9997,0.65625
9998,0.78125
9999,0.84375
10000,0.65625
10001,0.875
10002,0.75
10003,0.8125
10004,0.8125
10005,0.71875
10006,0.78125
10007,0.75
10008,0.8125
10009,0.8125
10010,0.84375
10011,0.9375
10012,0.84375
10013,0.875
10014,0.875
10015,0.84375
10016,0.78125
10017,0.75
10018,0.8125
10019,0.875
10020,0.84375
10021,0.84375
10022,0.71875
10023,0.9375
10024,0.65625
10025,0.84375
10026,0.75
10027,0.84375
10028,0.84375
10029,0.71875
10030,0.875
10031,0.875
10032,0.8125
10033,0.78125
10034,0.71875
10035,0.90625
10036,0.71875
10037,0.75
10038,0.8125
10039,0.78125
10040,0.875
10041,0.84375
10042,0.875
10043,0.90625
10044,0.84375
10045,0.875
10046,0.96875
10047,0.75
10048,0.75
10049,0.8125
10050,0.84375
10051,0.78125
10052,0.84375
10053,0.8125
10054,0.78125
10055,0.78125
10056,0.8125
10057,0.8125
10058,0.90625
10059,0.84375
10060,0.8125
10061,0.78125
10062,0.875
10063,0.78125
10064,0.875
10065,0.84375
10066,0.78125
10067,0.8125
10068,0.78125
10069,0.875
10070,0.96875
10071,0.75
10072,0.875
10073,0.90625
10074,0.84375
10075,0.84375
10076,0.90625
10077,0.90625
10078,0.90625
10079,0.8125
10080,0.75
10081,0.84375
10082,0.78125
10083,0.90625
10084,0.875
10085,0.90625
10086,0.78125
10087,0.84375
10088,0.8125
10089,0.90625
10090,0.75
10091,0.75
10092,0.84375
10093,0.8125
10094,0.78125
10095,0.84375
10096,0.71875
10097,0.78125
10098,0.5625
10099,0.84375
10100,0.875
10101,0.84375
10102,0.78125
10103,0.8125
10104,0.875
10105,0.96875
10106,0.84375
10107,0.84375
10108,0.8125
10109,0.8125
10110,0.90625
10111,0.78125
10112,0.75
10113,0.71875
10114,0.84375
10115,0.8125
10116,0.65625
10117,0.875
10118,0.84375
10119,0.78125
10120,0.75
10121,0.78125
10122,0.75
10123,0.875
10124,0.84375
10125,0.8125
10126,0.8125
10127,0.84375
10128,0.875
10129,0.8125
10130,0.875
10131,0.84375
10132,0.90625
10133,0.875
10134,0.84375
10135,0.71875
10136,0.8125
10137,0.75
10138,0.84375
10139,0.875
10140,0.84375
10141,0.75
10142,0.90625
10143,0.71875
10144,0.71875
10145,0.8125
10146,0.75
10147,0.90625
10148,0.90625
10149,0.78125
10150,0.90625
10151,0.9375
10152,0.90625
10153,0.8125
10154,0.75
10155,0.8125
10156,0.90625
10157,0.84375
10158,0.78125
10159,0.9375
10160,0.75
10161,0.875
10162,0.875
10163,0.6875
10164,0.78125
10165,0.84375
10166,0.875
10167,0.75
10168,0.8125
10169,0.71875
10170,0.8125
10171,0.71875
10172,0.84375
10173,0.65625
10174,0.9375
10175,0.84375
10176,0.75
10177,0.84375
10178,0.8125
10179,0.90625
10180,0.78125
10181,0.78125
10182,0.90625
10183,0.8125
10184,0.9375
10185,0.8125
10186,0.8125
10187,0.8125
10188,0.78125
10189,0.8125
10190,0.75
10191,0.75
10192,0.84375
10193,0.90625
10194,0.84375
10195,0.6875
10196,0.78125
10197,0.8125
10198,0.78125
10199,0.71875
10200,0.875
10201,0.84375
10202,0.90625
10203,0.75
10204,0.84375
10205,0.875
10206,0.75
10207,0.6875
10208,0.84375
10209,0.8125
10210,0.875
10211,0.75
10212,0.90625
10213,0.75
10214,0.8125
10215,0.8125
10216,0.875
10217,0.84375
10218,0.8125
10219,0.78125
10220,0.84375
10221,0.6875
10222,0.84375
10223,0.90625
10224,0.875
10225,0.9375
10226,0.8125
10227,0.84375
10228,0.8125
10229,0.65625
10230,0.78125
10231,0.8125
10232,0.8125
10233,0.8125
10234,0.71875
10235,0.75
10236,0.75
10237,0.75
10238,0.75
10239,0.9375
10240,0.78125
10241,0.78125
10242,0.875
10243,0.84375
10244,0.8125
10245,0.65625
10246,0.6875
10247,0.6875
10248,0.71875
10249,0.84375
10250,0.8125
10251,0.75
10252,0.90625
10253,0.875
10254,0.84375
10255,0.8125
10256,0.75
10257,0.71875
10258,0.6875
10259,0.78125
10260,0.65625
10261,0.78125
10262,0.8125
10263,0.875
10264,0.875
10265,0.600000024
10266,0.875
10267,0.71875
10268,0.875
10269,0.8125
10270,0.78125
10271,0.8125
10272,0.84375
10273,0.78125
10274,0.84375
10275,0.78125
10276,0.84375
10277,0.71875
10278,0.875
10279,0.875
10280,0.84375
10281,0.8125
10282,0.84375
10283,0.75
10284,0.75
10285,0.96875
10286,0.78125
10287,0.9375
10288,0.84375
10289,0.71875
10290,0.8125
10291,0.71875
10292,0.71875
10293,0.84375
10294,0.65625
10295,0.90625
10296,0.84375
10297,0.84375
10298,0.90625
10299,0.90625
10300,0.875
10301,0.8125
10302,0.96875
10303,0.90625
10304,0.84375
10305,0.84375
10306,0.6875
10307,0.75
10308,0.84375
10309,0.8125
10310,0.71875
10311,0.84375
10312,0.875
10313,0.90625
10314,0.8125
10315,0.78125
10316,0.71875
10317,0.875
10318,0.75
10319,0.78125
10320,0.6875
10321,0.71875
10322,0.90625
10323,0.6875
10324,0.875
10325,0.6875
10326,0.78125
10327,0.75
10328,0.90625
10329,0.84375
10330,0.71875
10331,0.8125
10332,0.6875
10333,0.8125
10334,0.90625
10335,0.75
10336,0.71875
10337,0.8125
10338,0.875
10339,0.8125
10340,0.875
10341,0.75
10342,0.65625
10343,0.9375
10344,0.75
10345,0.84375
10346,0.90625
10347,0.71875
10348,0.78125
10349,0.75
10350,0.71875
10351,0.8125
10352,0.84375
10353,0.875
10354,0.71875
10355,0.875
10356,0.84375
10357,0.84375
10358,0.8125
10359,0.78125
10360,0.875
10361,0.84375
10362,0.75
10363,0.65625
10364,0.9375
10365,0.90625
10366,0.875
10367,0.8125
10368,0.8125
10369,0.90625
10370,0.78125
10371,0.71875
10372,0.875
10373,0.8125
10374,0.9375
10375,0.90625
10376,0.78125
10377,0.90625
10378,0.8125
10379,0.75
10380,0.78125
10381,0.875
10382,0.78125
10383,0.8125
10384,0.78125
10385,0.78125
10386,0.84375
10387,0.75
10388,0.875
10389,0.78125
10390,0.71875
10391,0.84375
10392,0.8125
10393,0.8125
10394,0.90625
10395,0.53125
10396,0.78125
10397,0.875
10398,0.75
10399,0.84375
10400,0.875
10401,0.75
10402,0.71875
10403,0.75
10404,0.90625
10405,0.875
10406,0.8125
10407,0.875
10408,0.875
10409,0.9375
10410,0.8125
10411,0.75
10412,0.75
10413,0.8125
10414,0.8125
10415,0.6875
10416,0.8125
10417,0.78125
10418,0.75
10419,0.8125
10420,0.84375
10421,0.6875
10422,0.6875
10423,0.8125
10424,0.6875
10425,0.9375
10426,0.90625
10427,0.875
10428,0.8125
10429,0.8125
10430,0.875
10431,0.78125
10432,0.9375
10433,0.8125
10434,0.78125
10435,0.75
10436,0.78125
10437,0.71875
10438,0.75
10439,0.84375
10440,0.875
10441,0.875
10442,0.78125
10443,0.84375
10444,0.71875
10445,0.875
10446,0.84375
10447,0.78125
10448,0.8125
10449,0.84375
10450,0.84375
10451,0.90625
10452,0.75
10453,0.75
10454,0.8125
10455,0.84375
10456,0.875
10457,0.875
10458,0.90625
10459,0.75
10460,0.75
10461,0.78125
10462,0.6875
10463,0.875
10464,0.8125
10465,0.875
10466,0.9375
10467,0.875
10468,0.84375
10469,0.84375
10470,0.84375
10471,0.78125
10472,0.75
10473,0.875
10474,0.71875
10475,0.875
10476,0.78125
10477,0.875
10478,0.8125
10479,0.78125
10480,0.78125
10481,0.78125
10482,0.84375
10483,0.90625
10484,0.84375
10485,0.90625
10486,0.84375
10487,0.71875
10488,0.84375
10489,0.84375
10490,0.875
10491,0.875
10492,0.84375
10493,0.71875
10494,0.625
10495,0.9375
10496,0.84375
10497,0.6875
10498,0.75
10499,0.8125
10500,0.71875
10501,0.84375
10502,0.78125
10503,0.875
10504,0.90625
10505,0.8125
10506,0.84375
10507,0.75
10508,0.8125
10509,0.8125
10510,0.9375
10511,0.875
10512,0.6875
10513,0.90625
10514,0.875
10515,0.71875
10516,0.875
10517,0.71875
10518,0.84375
10519,0.875
10520,0.84375
10521,0.84375
10522,0.84375
10523,0.8125
10524,0.75
10525,0.8125
10526,0.875
10527,0.8125
10528,0.90625
10529,0.8125
10530,0.75
10531,0.6875
10532,0.9375
10533,0.75
10534,0.84375
10535,0.65625
10536,0.875
10537,0.875
10538,0.875
10539,0.8125
10540,0.84375
10541,0.8125
10542,0.625
10543,0.84375
10544,0.84375
10545,0.8125
10546,0.8125
10547,0.71875
10548,0.78125
10549,0.75
10550,0.71875
10551,0.875
10552,0.9375
10553,0.8125
10554,0.75
10555,0.90625
10556,0.8125
10557,0.78125
10558,0.875
10559,0.875
10560,0.84375
10561,0.84375
10562,0.6875
10563,0.6875
10564,0.78125
10565,0.8125
10566,0.8125
10567,0.84375
10568,0.84375
10569,0.8125
10570,0.75
10571,0.75
10572,0.84375
10573,0.84375
10574,0.71875
10575,0.90625
10576,0.84375
10577,0.84375
10578,0.78125
10579,0.6875
10580,0.71875
10581,0.65625
10582,0.8125
10583,0.75
10584,0.6875
10585,0.8125
10586,0.75
10587,0.75
10588,0.65625
10589,0.875
10590,0.875
10591,0.75
10592,0.75
10593,0.78125
10594,0.8125
10595,0.84375
10596,0.75
10597,0.8125
10598,0.875
10599,0.84375
10600,0.84375
10601,0.75
10602,0.875
10603,0.90625
10604,0.8125
10605,0.90625
10606,0.8125
10607,0.84375
10608,0.875
10609,0.875
10610,0.8125
10611,0.84375
10612,0.78125
10613,0.8125
10614,0.84375
10615,0.84375
10616,0.84375
10617,0.8125
10618,0.90625
10619,0.800000012
10620,0.8125
10621,0.71875
10622,0.875
10623,0.84375
10624,0.8125
10625,0.78125
10626,0.78125
10627,0.71875
10628,0.8125
10629,0.90625
10630,0.6875
10631,0.75
10632,0.71875
10633,0.84375
10634,0.875
10635,0.84375
10636,0.78125
10637,0.84375
10638,0.71875
10639,0.875
10640,0.75
10641,0.8125
10642,0.875
10643,0.75
10644,0.8125
10645,0.875
10646,0.90625
10647,0.84375
10648,0.78125
10649,0.71875
10650,0.78125
10651,0.8125
10652,0.71875
10653,0.8125
10654,0.875
10655,0.75
10656,0.8125
10657,0.9375
10658,0.75
10659,0.71875
10660,0.71875
10661,0.75
10662,0.84375
10663,0.71875
10664,0.84375
10665,0.875
10666,0.78125
10667,0.90625
10668,0.71875
10669,0.84375
10670,0.84375
10671,0.8125
10672,0.8125
10673,0.75
10674,0.875
10675,0.8125
10676,0.65625
10677,0.8125
10678,0.84375
10679,0.8125
10680,0.875
10681,0.875
10682,0.75
10683,0.8125
10684,0.78125
10685,0.8125
10686,0.8125
10687,0.75
10688,0.78125
10689,0.84375
10690,0.84375
10691,0.90625
10692,0.78125
10693,0.6875
10694,0.84375
10695,0.71875
10696,0.75
10697,0.8125
10698,0.90625
10699,0.90625
10700,0.75
10701,0.8125
10702,0.9375
10703,0.84375
10704,0.75
10705,0.78125
10706,0.84375
10707,0.75
10708,0.78125
10709,0.78125
10710,0.8125
10711,0.875
10712,0.71875
10713,0.875
10714,0.8125
10715,0.71875
10716,0.875
10717,0.96875
10718,0.875
10719,0.78125
10720,0.8125
10721,0.8125
10722,0.75
10723,0.75
10724,0.6875
10725,0.84375
10726,0.71875
10727,0.78125
10728,0.65625
10729,0.90625
10730,0.78125
10731,0.90625
10732,0.84375
10733,0.75
10734,0.8125
10735,0.78125
10736,0.8125
10737,0.6875
10738,0.78125
10739,0.875
10740,0.5625
10741,0.71875
10742,0.8125
10743,0.90625
10744,0.75
10745,0.6875
10746,0.84375
10747,0.90625
10748,0.90625
10749,0.6875
10750,0.6875
10751,0.8125
10752,0.8125
10753,0.84375
10754,0.75
10755,0.8125
10756,0.875
10757,0.71875
10758,0.78125
10759,0.71875
10760,0.84375
10761,0.90625
10762,0.75
10763,0.8125
10764,0.84375
10765,0.71875
10766,0.96875
10767,0.90625
10768,0.84375
10769,0.875
10770,0.84375
10771,0.875
10772,0.6875
10773,0.8125
10774,0.9375
10775,0.8125
10776,0.71875
10777,0.8125
10778,0.78125
10779,0.8125
10780,0.84375
10781,0.8125
10782,0.84375
10783,0.71875
10784,0.84375
10785,0.84375
10786,0.90625
10787,0.8125
10788,0.78125
10789,0.71875
10790,0.625
10791,0.75
10792,0.875
10793,0.78125
10794,0.90625
10795,0.90625
10796,0.78125
10797,0.84375
10798,0.78125
10799,0.8125
10800,0.8125
10801,0.65625
10802,0.875
10803,0.78125
10804,0.78125
10805,0.875
10806,0.78125
10807,0.75
10808,0.84375
10809,0.75
10810,0.71875
10811,0.8125
10812,0.8125
10813,0.78125
10814,0.84375
10815,0.84375
10816,0.875
10817,0.78125
10818,0.84375
10819,0.75
10820,0.8125
10821,0.84375
10822,0.6875
10823,0.84375
10824,0.71875
10825,0.875
10826,0.90625
10827,0.75
10828,0.8125
10829,0.75
10830,0.875
10831,0.78125
10832,0.8125
10833,0.75
10834,0.71875
10835,0.84375
10836,0.90625
10837,0.71875
10838,0.90625
10839,0.84375
10840,0.65625
10841,0.84375
10842,0.78125
10843,0.8125
10844,0.78125
10845,0.71875
10846,0.8125
10847,0.71875
10848,0.78125
10849,0.625
10850,0.875
10851,0.8125
10852,0.75
10853,0.8125
10854,0.78125
10855,0.6875
10856,0.78125
10857,0.90625
10858,0.8125
10859,0.90625
10860,0.84375
10861,0.90625
10862,0.75
10863,0.90625
10864,0.84375
10865,0.90625
10866,0.90625
10867,0.78125
10868,0.625
10869,0.90625
10870,0.8125
10871,0.75
10872,0.875
10873,0.6875
10874,0.78125
10875,0.8125
10876,0.84375
10877,0.96875
10878,0.84375
10879,0.8125
10880,0.8125
10881,0.875
10882,0.8125
10883,0.75
10884,0.6875
10885,0.71875
10886,0.75
10887,0.90625
10888,0.65625
10889,0.78125
10890,0.875
10891,0.78125
10892,0.8125
10893,0.75
10894,0.8125
10895,0.75
10896,0.6875
10897,0.625
10898,0.90625
10899,0.84375
10900,0.78125
10901,0.78125
10902,0.75
10903,0.8125
10904,0.75
10905,0.8125
10906,0.9375
10907,0.75
10908,0.71875
10909,0.8125
10910,0.78125
10911,0.8125
10912,0.75
10913,0.71875
10914,0.75
10915,0.78125
10916,0.8125
10917,0.71875
10918,0.75
10919,0.65625
10920,0.84375
10921,0.84375
10922,0.90625
10923,0.8125
10924,0.78125
10925,0.90625
10926,0.875
10927,0.875
10928,0.75
10929,0.71875
10930,0.84375
10931,0.71875
10932,0.65625
10933,0.90625
10934,0.875
10935,0.84375
10936,0.8125
10937,0.84375
10938,0.78125
10939,0.8125
10940,0.875
10941,0.8125
10942,0.84375
10943,0.90625
